policy,episode,seed,winner,win,tissue_damage,host_utility,episode_length,recruited_neutrophils,attack_actions,signal_actions,blind_signal_actions,stay_actions,coverage_ratio,corner_dwell_ratio,visible_bacteria_ratio,camp_signal_signature,truncated
rl,16,139,Bacteria,0,32.699999999999996,-25.699999999999996,170,0,22,0,0,13,0.13580246913580246,0.0,0.8941176470588236,0,0
rl,17,140,Host,1,152.35000000000014,-139.19000000000014,146,12,18,11,0,0,0.21481481481481482,0.00684931506849315,0.3287671232876712,0,0
rl,18,141,Host,1,73.09999999999994,-67.11999999999993,109,8,12,9,0,0,0.14074074074074075,0.0,0.45871559633027525,0,0
rl,19,142,Host,1,75.74999999999986,-66.18499999999986,98,3,18,2,0,1,0.10617283950617284,0.0,0.673469387755102,0,0
rl,20,143,Host,1,164.54999999999987,-156.91499999999988,213,12,33,13,0,5,0.12345679012345678,0.0,0.9014084507042254,0,0
rl,21,144,Bacteria,0,74.80000000000008,-61.28500000000008,220,1,41,6,0,21,0.20987654320987653,0.0,0.8181818181818182,0,0
rl,22,145,Host,1,39.200000000000045,-34.65000000000005,125,1,20,7,0,0,0.07901234567901234,0.0,1.0,0,0
rl,23,146,Bacteria,0,180.69999999999936,-180.69999999999936,210,0,0,0,0,0,0.07901234567901234,0.0,0.0,0,0
rl,24,147,Host,1,41.700000000000095,-37.87500000000009,197,0,13,1,0,34,0.11851851851851852,0.0,0.7309644670050761,0,0
rl,25,148,Host,1,86.20000000000003,-87.30500000000004,88,12,0,10,0,1,0.1382716049382716,0.0,0.375,0,0
rl,26,149,Host,1,107.19999999999997,-107.65499999999997,113,12,0,11,0,0,0.07654320987654321,0.0,0.336283185840708,0,0
rl,27,150,Host,1,48.69999999999998,-45.89999999999998,68,4,0,10,0,0,0.04938271604938271,0.014705882352941176,0.7794117647058824,0,0
rl,28,151,Host,1,37.35000000000001,-29.520000000000007,82,1,19,5,0,0,0.09135802469135802,0.0,0.7560975609756098,0,0
rl,29,152,Host,1,118.39999999999975,-120.49999999999974,107,10,0,24,0,0,0.07160493827160494,0.0,0.7663551401869159,0,0
rl,30,153,Bacteria,0,123.19999999999955,-123.19999999999955,220,0,0,0,0,0,0.1925925925925926,0.00909090909090909,0.0,0,0
rl,31,154,Bacteria,0,62.400000000000006,-61.400000000000006,142,0,5,0,0,0,0.037037037037037035,0.0,1.0,0,0
rl,32,155,Host,1,5.700000000000001,-3.225000000000001,28,0,6,3,0,1,0.04197530864197531,0.0,0.9642857142857143,0,0
rl,33,156,Host,1,66.89999999999998,-57.034999999999975,78,7,17,2,0,0,0.10617283950617284,0.0,0.48717948717948717,0,0
rl,34,157,Bacteria,0,136.20000000000027,-136.20000000000027,220,0,0,0,0,0,0.09382716049382717,0.0,0.0,0,0
rl,35,158,Host,1,96.84999999999981,-94.72499999999981,120,8,3,13,0,19,0.12345679012345678,0.008333333333333333,0.45,0,0
rl,36,159,Bacteria,0,165.6000000000001,-165.6000000000001,220,0,0,0,0,2,0.17037037037037037,0.0,0.022727272727272728,0,0
rl,37,160,Host,1,41.900000000000006,-35.07000000000001,112,3,19,4,0,0,0.07901234567901234,0.0,0.9821428571428571,0,0
rl,38,161,Bacteria,0,96.79999999999995,-101.52499999999995,220,0,0,27,0,0,0.1506172839506173,0.00909090909090909,0.5045454545454545,0,0
rl,39,162,Bacteria,0,75.19999999999992,-74.19999999999992,220,0,2,0,0,14,0.20493827160493827,0.004545454545454545,0.07272727272727272,0,0
rl,40,163,Host,1,83.99999999999999,-76.51499999999999,36,12,13,5,0,0,0.0345679012345679,0.0,1.0,0,0
rl,41,164,Host,1,26.199999999999964,-23.199999999999964,125,0,10,0,0,6,0.056790123456790124,0.0,0.936,0,0
rl,42,165,Bacteria,0,103.50000000000011,-93.81000000000012,220,1,35,6,0,18,0.13580246913580246,0.0,0.7181818181818181,0,0
rl,43,166,Host,1,36.00000000000007,-33.00000000000007,167,0,8,0,0,0,0.14074074074074075,0.0,0.7485029940119761,0,0
rl,44,167,Host,1,133.65,-122.93,68,13,11,10,0,0,0.09876543209876543,0.014705882352941176,0.5147058823529411,0,0
rl,45,168,Bacteria,0,39.90000000000002,-35.420000000000016,135,0,24,6,0,0,0.08888888888888889,0.0,1.0,0,0
rl,46,169,Bacteria,0,180.79999999999998,-169.67,167,8,31,3,0,30,0.17037037037037037,0.005988023952095809,0.6347305389221557,0,0
rl,47,170,Bacteria,0,65.99999999999973,-75.97499999999972,220,0,0,57,0,0,0.07901234567901234,0.0,0.85,0,0
rl,48,171,Host,1,29.000000000000068,-25.000000000000068,166,0,11,0,0,20,0.145679012345679,0.006024096385542169,0.7590361445783133,0,0
rl,49,172,Bacteria,0,183.50000000000009,-177.9900000000001,106,12,19,10,0,0,0.1308641975308642,0.0,0.5849056603773585,0,0
rl,50,173,Host,1,78.79999999999997,-71.52999999999997,91,6,16,3,0,9,0.12098765432098765,0.0,0.7692307692307693,0,0
rl,51,174,Host,1,36.10000000000004,-31.275000000000038,106,1,13,0,0,0,0.11604938271604938,0.0,0.9622641509433962,0,0
rl,52,175,Host,1,78.40000000000002,-79.05000000000003,61,10,0,15,0,0,0.03209876543209877,0.0,0.8688524590163934,0,0
rl,53,176,Host,1,153.80000000000004,-151.58000000000004,75,16,0,16,0,0,0.056790123456790124,0.0,0.8933333333333333,0,0
rl,54,177,Host,1,146.19999999999996,-141.68999999999997,143,12,18,14,0,0,0.11851851851851852,0.027972027972027972,1.0,0,0
rl,55,178,Bacteria,0,108.0000000000003,-108.82000000000029,152,0,8,4,0,0,0.18765432098765433,0.0,0.8289473684210527,0,0
rl,56,179,Bacteria,0,182.7000000000001,-168.6250000000001,99,12,4,14,0,0,0.1308641975308642,0.0,0.5858585858585859,0,0
rl,57,180,Host,1,24.200000000000006,-19.200000000000006,94,0,9,0,0,0,0.13580246913580246,0.0,0.4787234042553192,0,0
rl,58,181,Bacteria,0,180.00000000000023,-177.35000000000022,164,0,7,1,0,21,0.08395061728395062,0.0,0.21341463414634146,0,0
rl,59,182,Host,1,153.65000000000006,-152.91000000000005,89,16,0,13,0,0,0.11604938271604938,0.0,0.48314606741573035,0,0
rl,60,183,Bacteria,0,180.80000000000007,-172.53500000000008,199,1,19,1,0,3,0.12098765432098765,0.0,0.7286432160804021,0,0
rl,61,184,Host,1,96.4499999999999,-94.05499999999991,81,9,6,4,0,0,0.1308641975308642,0.0,0.8271604938271605,0,0
rl,62,185,Host,1,24.250000000000014,-17.475000000000016,55,1,17,3,0,0,0.0691358024691358,0.0,0.6909090909090909,0,0
rl,63,186,Host,1,31.200000000000024,-27.200000000000024,132,0,10,0,0,19,0.08395061728395062,0.0,0.8181818181818182,0,0
rl,64,187,Host,1,31.700000000000003,-25.050000000000004,75,0,15,1,0,0,0.07654320987654321,0.0,1.0,0,0
rl,65,188,Host,1,22.400000000000063,-16.400000000000063,148,0,11,0,0,0,0.1037037037037037,0.0,1.0,0,0
rl,66,189,Host,1,149.69999999999985,-142.03499999999985,122,12,26,9,0,0,0.09876543209876543,0.0,1.0,0,0
rl,67,190,Host,1,87.75000000000009,-81.00000000000009,85,7,0,12,0,2,0.03209876543209877,0.011764705882352941,0.8705882352941177,0,0
rl,68,191,Host,1,91.34999999999998,-85.59499999999998,131,12,10,13,0,21,0.11604938271604938,0.007633587786259542,0.5954198473282443,0,0
rl,69,192,Bacteria,0,64.89999999999998,-60.424999999999976,201,0,14,2,0,0,0.17530864197530865,0.0,0.5920398009950248,0,0
rl,70,193,Bacteria,0,95.34999999999978,-86.09999999999978,157,6,28,2,0,1,0.1654320987654321,0.0,0.9235668789808917,0,0
rl,71,194,Bacteria,0,45.60000000000011,-44.47500000000011,220,0,8,4,0,12,0.08395061728395062,0.0,0.9454545454545454,0,0
rl,72,195,Bacteria,0,180.69999999999987,-182.6249999999999,145,0,0,9,0,0,0.1259259259259259,0.06206896551724138,0.20689655172413793,0,0
rl,73,196,Bacteria,0,56.80000000000029,-55.50000000000029,220,0,9,2,0,18,0.21975308641975308,0.0,0.5227272727272727,0,0
rl,74,197,Bacteria,0,111.30000000000022,-111.30000000000022,220,0,0,0,0,0,0.12345679012345678,0.0,0.0,0,0
rl,75,198,Bacteria,0,180.70000000000016,-183.46000000000015,68,22,0,17,0,0,0.019753086419753086,0.0,1.0,1,0
rl,76,199,Bacteria,0,180.50000000000014,-180.50000000000014,119,0,0,0,0,0,0.15555555555555556,0.008403361344537815,0.0,0,0
rl,77,200,Bacteria,0,180.40000000000006,-180.40000000000006,144,0,0,0,0,0,0.07160493827160494,0.0,0.0,0,0
rl,78,201,Bacteria,0,180.85000000000042,-185.62000000000043,178,6,0,12,0,3,0.0962962962962963,0.0,0.7528089887640449,0,0
rl,79,202,Bacteria,0,60.30000000000022,-55.03500000000022,132,1,14,1,0,0,0.1308641975308642,0.015151515151515152,0.6893939393939394,0,0
rl,80,203,Bacteria,0,108.15000000000023,-92.37500000000023,220,4,33,2,0,0,0.09135802469135802,0.0,1.0,0,0
rl,81,204,Host,1,23.499999999999968,-20.499999999999968,104,0,10,0,0,0,0.1308641975308642,0.0,0.8557692307692307,0,0
rl,82,205,Host,1,159.75000000000009,-159.1800000000001,208,12,11,21,0,19,0.17777777777777778,0.004807692307692308,0.7019230769230769,0,0
rl,83,206,Bacteria,0,180.0999999999995,-181.5699999999995,176,0,0,3,0,5,0.08888888888888889,0.0,0.2556818181818182,0,0
rl,84,207,Bacteria,0,131.00000000000034,-131.00000000000034,220,0,0,0,0,12,0.2814814814814815,0.004545454545454545,0.09090909090909091,0,0
rl,85,208,Host,1,161.70000000000007,-157.97500000000008,144,14,0,14,0,1,0.1308641975308642,0.06944444444444445,0.2986111111111111,0,0
rl,86,209,Host,1,79.95,-69.8,129,8,28,7,0,0,0.15308641975308643,0.0,1.0,0,0
rl,87,210,Host,1,16.900000000000013,-14.300000000000013,77,0,11,4,0,0,0.07160493827160494,0.0,0.974025974025974,0,0
rl,88,211,Host,1,50.49999999999998,-48.354999999999976,133,1,9,3,0,0,0.11358024691358025,0.0,0.8120300751879699,0,0
rl,89,212,Host,1,35.49999999999999,-32.24999999999999,135,0,10,6,0,16,0.14320987654320988,0.0,0.6518518518518519,0,0
rl,90,213,Host,1,10.299999999999992,-7.6499999999999915,53,0,6,1,0,0,0.04197530864197531,0.0,1.0,0,0
rl,91,214,Host,1,64.65,-55.345000000000006,69,6,23,4,0,0,0.07407407407407407,0.0,1.0,0,0
rl,92,215,Host,1,26.900000000000016,-28.800000000000015,51,6,0,11,0,0,0.014814814814814815,0.0,1.0,1,0
rl,93,216,Host,1,25.300000000000015,-22.300000000000015,142,0,9,0,0,19,0.0691358024691358,0.0,0.7746478873239436,0,0
rl,94,217,Host,1,55.19999999999989,-43.01999999999989,162,0,38,4,0,0,0.14814814814814814,0.0,0.9135802469135802,0,0
rl,95,218,Host,1,12.699999999999982,-9.699999999999982,71,0,8,0,0,20,0.07160493827160494,0.0,0.5352112676056338,0,0
rl,96,219,Bacteria,0,82.20000000000012,-82.20000000000012,220,0,0,0,0,11,0.12345679012345678,0.004545454545454545,0.13636363636363635,0,0
rl,97,220,Bacteria,0,32.400000000000055,-32.31000000000005,111,0,5,3,0,0,0.05185185185185185,0.0,1.0,0,0
rl,98,221,Host,1,122.8,-113.25999999999999,76,12,7,6,0,0,0.10123456790123457,0.0,0.7631578947368421,0,0
